[Tick #1483] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1484] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1485] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1486] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1487] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1488] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1489] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1490] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1491] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1492] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1493] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1494] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1495] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1496] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1497] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1498] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1499] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1500] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1501] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1502] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1503] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1504] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1505] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1506] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1507] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1508] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1509] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1510] Attacker: [2]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1511] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1512] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [3]; Defender #3: [1]; 
[Tick #1513] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [1]; Defender #3: [3]; 
[Tick #1514] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1515] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1516] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1517] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1518] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1519] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1520] Attacker: [2]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1521] Attacker: [3]; Defender #0: [3]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1522] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1523] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1524] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1525] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1526] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1527] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1528] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1529] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1530] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1531] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1532] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1533] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1534] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1535] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1536] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1537] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1538] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1539] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1540] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1541] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1542] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1543] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1544] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1545] Attacker: [2]; Defender #0: [2]; Defender #1: [-1]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1546] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1547] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1548] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1549] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1550] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1551] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1552] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1553] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1554] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1555] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1556] Attacker: [2]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1557] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1558] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1559] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1560] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1561] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1562] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1563] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1564] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1565] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1566] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1567] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1568] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1569] Attacker: [3]; Defender #0: [1]; Defender #1: [-1]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1570] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1571] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1572] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1573] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1574] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1575] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1576] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1577] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1578] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1579] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1580] Attacker: [3]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1581] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1582] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1583] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1584] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1585] Attacker: [0]; Defender #0: [1]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1586] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1587] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1588] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1589] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1590] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1591] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1592] Attacker: [0]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1593] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [0]; Defender #3: [1]; 
[Tick #1594] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1595] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1596] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1597] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1598] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1599] Attacker: [1]; Defender #0: [0]; Defender #1: [0]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1600] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1601] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1602] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1603] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1604] Attacker: [1]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1605] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1606] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1607] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1608] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1609] Attacker: [0]; Defender #0: [0]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1610] Attacker: [0]; Defender #0: [3]; Defender #1: [1]; Defender #2: [3]; Defender #3: [0]; 
[Tick #1611] Attacker: [0]; Defender #0: [3]; Defender #1: [1]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1612] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1613] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1614] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1615] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1616] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1617] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1618] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1619] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1620] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1621] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1622] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1623] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1624] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1625] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1626] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1627] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1628] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1629] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1630] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1631] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1632] Attacker: [0]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1633] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [3]; Defender #3: [-1]; 
[Tick #1634] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1635] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1636] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1637] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1638] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1639] Attacker: [1]; Defender #0: [3]; Defender #1: [0]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1640] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1641] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1642] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1643] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1644] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1645] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1646] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1647] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1648] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1649] Attacker: [1]; Defender #0: [3]; Defender #1: [1]; Defender #2: [2]; Defender #3: [-1]; 
[Tick #1650] Attacker: [1]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1651] Attacker: [1]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1652] Attacker: [1]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1653] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1654] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1655] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1656] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1657] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [2]; Defender #3: [1]; 
[Tick #1658] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1659] Attacker: [2]; Defender #0: [2]; Defender #1: [1]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1660] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1661] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1662] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1663] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1664] Attacker: [2]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1665] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1666] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1667] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1668] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1669] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1670] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1671] Attacker: [3]; Defender #0: [2]; Defender #1: [2]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1672] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1673] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1674] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1675] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1676] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1677] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1678] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1679] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1680] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1681] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1682] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1683] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1684] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1685] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1686] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1687] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1688] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1689] Attacker: [3]; Defender #0: [1]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1690] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1691] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [1]; 
[Tick #1692] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1693] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1694] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1695] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1696] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1697] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [1]; Defender #3: [0]; 
[Tick #1698] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1699] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1700] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1701] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1702] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1703] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1704] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1705] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1706] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1707] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [0]; 
[Tick #1708] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1709] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1710] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1711] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1712] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1713] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1714] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1715] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1716] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [0]; Defender #3: [3]; 
[Tick #1717] Attacker: [3]; Defender #0: [2]; Defender #1: [3]; Defender #2: [3]; Defender #3: [3]; 
